group,id,course,semester,grade
1,833,Kenjutsu and Swordsmanship,2,12.7
1,833,Ninjutsu and Stealth Arts,1,12
1,833,Ninjutsu and Stealth Arts,1,7
1,833,Ninjutsu and Stealth Arts,1,13.5
1,833,Ninjutsu and Stealth Arts,1,8.5
1,833,Ninjutsu and Stealth Arts,1,7.5
1,833,Ninjutsu and Stealth Arts,1,11
1,833,Onmyodo and Occult Arts,1,8
1,833,Onmyodo and Occult Arts,1,13
1,833,Onmyodo and Occult Arts,1,10.5
1,833,Onmyodo and Occult Arts,1,11.5
1,833,Onmyodo and Occult Arts,1,10.5
1,833,Onmyodo and Occult Arts,1,11.5
1,833,Shinto and Buddhist Philosophy,2,20
1,833,Shinto and Buddhist Philosophy,2,15
1,833,Shinto and Buddhist Philosophy,2,16.75
1,833,Shinto and Buddhist Philosophy,2,15
1,833,Shinto and Buddhist Philosophy,2,13
1,833,Shinto and Buddhist Philosophy,2,16.25
1,833,Strategy and Tactics,2,7.5
1,833,Strategy and Tactics,2,14.5
1,833,Strategy and Tactics,2,9
1,833,Tea Ceremony and Zen Meditation,1,7
1,833,Tea Ceremony and Zen Meditation,1,8.25
1,833,Tea Ceremony and Zen Meditation,1,6.5
1,833,Tea Ceremony and Zen Meditation,1,8.5
1,833,Tea Ceremony and Zen Meditation,1,7
1,865,Archery and Marksmanship,1,9
1,865,Archery and Marksmanship,1,6.75
1,865,Archery and Marksmanship,1,6
1,865,Archery and Marksmanship,1,6.5
1,865,Archery and Marksmanship,1,3.25
1,865,Bushido and Samurai Code,1,11.75
1,865,Bushido and Samurai Code,1,15.75
1,865,Bushido and Samurai Code,1,13.75
1,865,Bushido and Samurai Code,1,12.5
1,865,Bushido and Samurai Code,1,13.25
1,865,Bushido and Samurai Code,1,14.5
1,865,Bushido and Samurai Code,1,9.75
1,865,Bushido and Samurai Code,1,13.5
1,865,Calligraphy and Poetry,2,10.75
1,865,Calligraphy and Poetry,2,10.75
1,865,Calligraphy and Poetry,2,9.75
1,865,Calligraphy and Poetry,2,11
1,865,Calligraphy and Poetry,2,8.25
1,865,Calligraphy and Poetry,2,12
1,865,History of Feudal Japan,2,9.5
1,865,History of Feudal Japan,2,12
1,865,History of Feudal Japan,2,10
1,865,Kenjutsu and Swordsmanship,2,9.7
1,865,Kenjutsu and Swordsmanship,2,15
1,865,Kenjutsu and Swordsmanship,2,20
1,865,Ninjutsu and Stealth Arts,1,13
1,865,Ninjutsu and Stealth Arts,1,14.5
1,865,Ninjutsu and Stealth Arts,1,10
1,865,Ninjutsu and Stealth Arts,1,8.5
1,865,Ninjutsu and Stealth Arts,1,11
1,865,Ninjutsu and Stealth Arts,1,12
1,865,Ninjutsu and Stealth Arts,1,7
1,865,Onmyodo and Occult Arts,1,10
1,865,Onmyodo and Occult Arts,1,16
1,865,Onmyodo and Occult Arts,1,16.5
1,865,Onmyodo and Occult Arts,1,13
1,865,Onmyodo and Occult Arts,1,12.5
1,865,Onmyodo and Occult Arts,1,13.5
1,865,Shinto and Buddhist Philosophy,2,20
1,865,Shinto and Buddhist Philosophy,2,14.75
1,865,Shinto and Buddhist Philosophy,2,14.75
1,865,Shinto and Buddhist Philosophy,2,13.5
1,865,Shinto and Buddhist Philosophy,2,9
1,865,Shinto and Buddhist Philosophy,2,16.75
1,865,Strategy and Tactics,2,11.5
1,865,Strategy and Tactics,2,10
1,865,Strategy and Tactics,2,8.5
1,865,Tea Ceremony and Zen Meditation,1,7.5
1,865,Tea Ceremony and Zen Meditation,1,5.5
1,865,Tea Ceremony and Zen Meditation,1,7.25
1,865,Tea Ceremony and Zen Meditation,1,6.5
1,865,Tea Ceremony and Zen Meditation,1,5.5
1,916,Archery and Marksmanship,1,4.5
1,916,Archery and Marksmanship,1,3
1,916,Archery and Marksmanship,1,6
1,916,Archery and Marksmanship,1,2
1,916,Bushido and Samurai Code,1,13.5
1,916,Bushido and Samurai Code,1,11.5
1,916,Bushido and Samurai Code,1,14.5
1,916,Bushido and Samurai Code,1,11
1,916,Bushido and Samurai Code,1,13
1,916,Bushido and Samurai Code,1,9.5
1,916,Calligraphy and Poetry,2,10.25
1,916,Calligraphy and Poetry,2,9.5
1,916,Calligraphy and Poetry,2,10.25
1,916,Calligraphy and Poetry,2,7.75
1,916,Calligraphy and Poetry,2,9.25
1,916,Calligraphy and Poetry,2,12.25
1,916,History of Feudal Japan,2,7
1,916,History of Feudal Japan,2,11
1,916,History of Feudal Japan,2,5
1,916,Kenjutsu and Swordsmanship,2,15
1,916,Kenjutsu and Swordsmanship,2,17.9
1,916,Kenjutsu and Swordsmanship,2,11.1
1,916,Ninjutsu and Stealth Arts,1,11.5
1,916,Ninjutsu and Stealth Arts,1,12.5
1,916,Ninjutsu and Stealth Arts,1,13
1,916,Ninjutsu and Stealth Arts,1,10.5
1,916,Ninjutsu and Stealth Arts,1,7.5
1,916,Ninjutsu and Stealth Arts,1,8
1,916,Ninjutsu and Stealth Arts,1,9.5
1,916,Onmyodo and Occult Arts,1,7
1,916,Onmyodo and Occult Arts,1,13.5
1,916,Onmyodo and Occult Arts,1,11.5
1,916,Onmyodo and Occult Arts,1,13
1,916,Onmyodo and Occult Arts,1,13
1,916,Onmyodo and Occult Arts,1,9.5
1,916,Shinto and Buddhist Philosophy,2,19
1,916,Shinto and Buddhist Philosophy,2,11.5
1,916,Shinto and Buddhist Philosophy,2,14.5
1,916,Shinto and Buddhist Philosophy,2,16.75
1,916,Shinto and Buddhist Philosophy,2,15
1,916,Strategy and Tactics,2,9.5
1,916,Strategy and Tactics,2,10
1,916,Strategy and Tactics,2,6.5
1,916,Tea Ceremony and Zen Meditation,1,5
1,916,Tea Ceremony and Zen Meditation,1,8
1,916,Tea Ceremony and Zen Meditation,1,8.75
1,916,Tea Ceremony and Zen Meditation,1,5.5
1,916,Tea Ceremony and Zen Meditation,1,8
1,948,Archery and Marksmanship,1,5.5
1,948,Archery and Marksmanship,1,7
1,948,Archery and Marksmanship,1,4
1,948,Archery and Marksmanship,1,8.75
1,948,Archery and Marksmanship,1,5.5
1,948,Bushido and Samurai Code,1,15.5
1,948,Bushido and Samurai Code,1,12.75
1,948,Bushido and Samurai Code,1,15.75
1,948,Bushido and Samurai Code,1,10.25
1,948,Bushido and Samurai Code,1,14
1,948,Bushido and Samurai Code,1,15.25
1,948,Bushido and Samurai Code,1,15.25
1,948,Bushido and Samurai Code,1,11
1,948,Calligraphy and Poetry,2,11.25
1,948,Calligraphy and Poetry,2,11.75
1,948,Calligraphy and Poetry,2,10.75
1,948,Calligraphy and Poetry,2,11.5
1,948,Calligraphy and Poetry,2,10.5
1,948,Calligraphy and Poetry,2,8.25
1,948,History of Feudal Japan,2,11.5
1,948,History of Feudal Japan,2,8.5
1,948,History of Feudal Japan,2,11
1,948,Kenjutsu and Swordsmanship,2,12.9
1,948,Kenjutsu and Swordsmanship,2,8.7
1,948,Kenjutsu and Swordsmanship,2,17.4
1,948,Ninjutsu and Stealth Arts,1,9.5
1,948,Ninjutsu and Stealth Arts,1,12
1,948,Ninjutsu and Stealth Arts,1,7
1,948,Ninjutsu and Stealth Arts,1,8
1,948,Ninjutsu and Stealth Arts,1,15.5
1,948,Ninjutsu and Stealth Arts,1,11.5
1,948,Ninjutsu and Stealth Arts,1,10
1,948,Onmyodo and Occult Arts,1,14
1,948,Onmyodo and Occult Arts,1,12
1,948,Onmyodo and Occult Arts,1,11
1,948,Onmyodo and Occult Arts,1,11.5
1,948,Onmyodo and Occult Arts,1,13.5
1,948,Onmyodo and Occult Arts,1,13
1,948,Shinto and Buddhist Philosophy,2,19.5
1,948,Shinto and Buddhist Philosophy,2,19.25
1,948,Shinto and Buddhist Philosophy,2,16.5
1,948,Shinto and Buddhist Philosophy,2,13.75
1,948,Shinto and Buddhist Philosophy,2,11
1,948,Strategy and Tactics,2,12.5
1,948,Strategy and Tactics,2,16.5
1,948,Strategy and Tactics,2,8
1,948,Tea Ceremony and Zen Meditation,1,8.75
1,948,Tea Ceremony and Zen Meditation,1,7.5
1,948,Tea Ceremony and Zen Meditation,1,7
1,948,Tea Ceremony and Zen Meditation,1,7.25
1,948,Tea Ceremony and Zen Meditation,1,5.75
1,984,Archery and Marksmanship,1,3.25
1,984,Archery and Marksmanship,1,6.75
1,984,Archery and Marksmanship,1,4
1,984,Archery and Marksmanship,1,5.5
1,984,Archery and Marksmanship,1,3.5
1,984,Bushido and Samurai Code,1,11.25
1,984,Bushido and Samurai Code,1,14.25
1,984,Bushido and Samurai Code,1,13.25
1,984,Bushido and Samurai Code,1,17
1,984,Bushido and Samurai Code,1,10.25
1,984,Bushido and Samurai Code,1,12.5
1,984,Bushido and Samurai Code,1,13
1,984,Bushido and Samurai Code,1,8.5
1,984,Calligraphy and Poetry,2,8.75
1,984,Calligraphy and Poetry,2,13
1,984,Calligraphy and Poetry,2,13.25
1,984,Calligraphy and Poetry,2,10.75
1,984,Calligraphy and Poetry,2,10.25
1,984,History of Feudal Japan,2,13
1,984,History of Feudal Japan,2,9.5
1,984,History of Feudal Japan,2,12
1,984,Kenjutsu and Swordsmanship,2,12.8
1,984,Kenjutsu and Swordsmanship,2,12.1
1,984,Kenjutsu and Swordsmanship,2,8.9
1,984,Ninjutsu and Stealth Arts,1,12
1,984,Ninjutsu and Stealth Arts,1,5.5
1,984,Ninjutsu and Stealth Arts,1,10
1,984,Ninjutsu and Stealth Arts,1,12
1,984,Ninjutsu and Stealth Arts,1,12
1,984,Ninjutsu and Stealth Arts,1,9.5
1,984,Ninjutsu and Stealth Arts,1,15.5
1,984,Onmyodo and Occult Arts,1,15
1,984,Onmyodo and Occult Arts,1,13
1,984,Onmyodo and Occult Arts,1,12.5
1,984,Onmyodo and Occult Arts,1,12
1,984,Onmyodo and Occult Arts,1,11
1,984,Shinto and Buddhist Philosophy,2,8.75
1,984,Shinto and Buddhist Philosophy,2,10.25
1,984,Shinto and Buddhist Philosophy,2,13.5
1,984,Shinto and Buddhist Philosophy,2,15
1,984,Shinto and Buddhist Philosophy,2,10.5
1,984,Strategy and Tactics,2,15
1,984,Strategy and Tactics,2,5.5
1,984,Strategy and Tactics,2,17
1,984,Tea Ceremony and Zen Meditation,1,6.5
1,984,Tea Ceremony and Zen Meditation,1,10.25
1,984,Tea Ceremony and Zen Meditation,1,7.5
1,984,Tea Ceremony and Zen Meditation,1,8.5
1,984,Tea Ceremony and Zen Meditation,1,6.75
1,989,Archery and Marksmanship,1,7.75
1,989,Archery and Marksmanship,1,4.5
1,989,Archery and Marksmanship,1,7
1,989,Archery and Marksmanship,1,6.75
1,989,Archery and Marksmanship,1,6
1,989,Bushido and Samurai Code,1,11.25
1,989,Bushido and Samurai Code,1,11
1,989,Bushido and Samurai Code,1,11.75
1,989,Bushido and Samurai Code,1,13
1,989,Bushido and Samurai Code,1,8.25
1,989,Bushido and Samurai Code,1,13
1,989,Bushido and Samurai Code,1,11.75
1,989,Bushido and Samurai Code,1,13.5
1,989,Calligraphy and Poetry,2,10.75
1,989,Calligraphy and Poetry,2,10
1,989,Calligraphy and Poetry,2,9
1,989,Calligraphy and Poetry,2,8
1,989,Calligraphy and Poetry,2,10.25
1,989,Calligraphy and Poetry,2,10.75
1,989,History of Feudal Japan,2,10.5
1,989,History of Feudal Japan,2,7.5
1,989,Kenjutsu and Swordsmanship,2,12.7
1,989,Kenjutsu and Swordsmanship,2,7.9
1,989,Kenjutsu and Swordsmanship,2,11.6
1,989,Ninjutsu and Stealth Arts,1,6
1,989,Ninjutsu and Stealth Arts,1,14.5
1,989,Ninjutsu and Stealth Arts,1,9.5
1,989,Ninjutsu and Stealth Arts,1,12
1,989,Ninjutsu and Stealth Arts,1,11
1,989,Ninjutsu and Stealth Arts,1,13
1,989,Ninjutsu and Stealth Arts,1,13
1,989,Onmyodo and Occult Arts,1,13
1,989,Onmyodo and Occult Arts,1,9
1,989,Onmyodo and Occult Arts,1,12.5
1,989,Onmyodo and Occult Arts,1,11
1,989,Onmyodo and Occult Arts,1,9
1,989,Onmyodo and Occult Arts,1,13
1,989,Shinto and Buddhist Philosophy,2,15.25
1,989,Shinto and Buddhist Philosophy,2,9.25
1,989,Shinto and Buddhist Philosophy,2,14.5
1,989,Shinto and Buddhist Philosophy,2,14
1,989,Shinto and Buddhist Philosophy,2,13
1,989,Shinto and Buddhist Philosophy,2,10
1,989,Strategy and Tactics,2,11.5
1,989,Strategy and Tactics,2,11.5
1,989,Strategy and Tactics,2,12.5
1,989,Tea Ceremony and Zen Meditation,1,8.75
1,989,Tea Ceremony and Zen Meditation,1,7.25
1,989,Tea Ceremony and Zen Meditation,1,6.5
1,989,Tea Ceremony and Zen Meditation,1,5.25
1,989,Tea Ceremony and Zen Meditation,1,7.25
2,13,Archery and Marksmanship,1,9.5
2,13,Archery and Marksmanship,1,5.25
2,13,Archery and Marksmanship,1,12
2,13,Archery and Marksmanship,1,5.25
2,13,Archery and Marksmanship,1,10.5
2,13,Bushido and Samurai Code,1,14.25
2,13,Bushido and Samurai Code,1,13
2,13,Bushido and Samurai Code,1,13
2,13,Bushido and Samurai Code,1,13.75
2,13,Bushido and Samurai Code,1,10.75
2,13,Bushido and Samurai Code,1,11.25
2,13,Bushido and Samurai Code,1,13.25
2,13,Bushido and Samurai Code,1,11.5
2,13,Calligraphy and Poetry,2,12
2,13,Calligraphy and Poetry,2,12.25
2,13,Calligraphy and Poetry,2,8
2,13,Calligraphy and Poetry,2,10.75
2,13,Calligraphy and Poetry,2,9.75
2,13,Calligraphy and Poetry,2,11
2,13,History of Feudal Japan,2,6.5
2,13,History of Feudal Japan,2,10.5
2,13,History of Feudal Japan,2,5.5
2,13,Kenjutsu and Swordsmanship,2,5.2
2,13,Kenjutsu and Swordsmanship,2,12.4
2,13,Kenjutsu and Swordsmanship,2,18.5
2,13,Ninjutsu and Stealth Arts,1,12.5
2,13,Ninjutsu and Stealth Arts,1,10.5
2,13,Ninjutsu and Stealth Arts,1,9
2,13,Ninjutsu and Stealth Arts,1,4
2,13,Ninjutsu and Stealth Arts,1,8
2,13,Ninjutsu and Stealth Arts,1,5.5
2,13,Ninjutsu and Stealth Arts,1,13.5
2,13,Onmyodo and Occult Arts,1,12.5
2,13,Onmyodo and Occult Arts,1,14
2,13,Onmyodo and Occult Arts,1,13
2,13,Onmyodo and Occult Arts,1,12
2,13,Onmyodo and Occult Arts,1,11.5
2,13,Shinto and Buddhist Philosophy,2,13.25
2,13,Shinto and Buddhist Philosophy,2,10.75
2,13,Shinto and Buddhist Philosophy,2,15.5
2,13,Shinto and Buddhist Philosophy,2,12.75
2,13,Shinto and Buddhist Philosophy,2,15.5
2,13,Shinto and Buddhist Philosophy,2,12.25
2,13,Strategy and Tactics,2,14.5
2,13,Strategy and Tactics,2,8
2,13,Strategy and Tactics,2,13.5
2,13,Tea Ceremony and Zen Meditation,1,6.25
2,13,Tea Ceremony and Zen Meditation,1,9.25
2,13,Tea Ceremony and Zen Meditation,1,6
2,13,Tea Ceremony and Zen Meditation,1,10
2,13,Tea Ceremony and Zen Meditation,1,7.75
2,14,Archery and Marksmanship,1,7
2,14,Archery and Marksmanship,1,5
2,14,Archery and Marksmanship,1,9
2,14,Archery and Marksmanship,1,6.75
2,14,Bushido and Samurai Code,1,12.25
2,14,Bushido and Samurai Code,1,11
2,14,Bushido and Samurai Code,1,17
2,14,Bushido and Samurai Code,1,12
2,14,Bushido and Samurai Code,1,10.5
2,14,Bushido and Samurai Code,1,10
2,14,Bushido and Samurai Code,1,10.5
2,14,Bushido and Samurai Code,1,16.25
2,14,Calligraphy and Poetry,2,9.5
2,14,Calligraphy and Poetry,2,11.75
2,14,Calligraphy and Poetry,2,10.75
2,14,Calligraphy and Poetry,2,11
2,14,Calligraphy and Poetry,2,8.5
2,14,Calligraphy and Poetry,2,11
2,14,History of Feudal Japan,2,15.5
2,14,History of Feudal Japan,2,13.5
2,14,History of Feudal Japan,2,6.5
2,14,Kenjutsu and Swordsmanship,2,10.7
2,14,Kenjutsu and Swordsmanship,2,6.7
2,14,Kenjutsu and Swordsmanship,2,15.1
2,14,Ninjutsu and Stealth Arts,1,10.5
2,14,Ninjutsu and Stealth Arts,1,8
2,14,Ninjutsu and Stealth Arts,1,13.5
2,14,Ninjutsu and Stealth Arts,1,12
2,14,Ninjutsu and Stealth Arts,1,5.5
2,14,Ninjutsu and Stealth Arts,1,9.5
2,14,Ninjutsu and Stealth Arts,1,15.5
2,14,Onmyodo and Occult Arts,1,7.5
2,14,Onmyodo and Occult Arts,1,15
2,14,Onmyodo and Occult Arts,1,14
2,14,Onmyodo and Occult Arts,1,12
2,14,Onmyodo and Occult Arts,1,17
2,14,Onmyodo and Occult Arts,1,13
2,14,Shinto and Buddhist Philosophy,2,12.75
2,14,Shinto and Buddhist Philosophy,2,11.25
2,14,Shinto and Buddhist Philosophy,2,13
2,14,Shinto and Buddhist Philosophy,2,20
2,14,Shinto and Buddhist Philosophy,2,20
2,14,Strategy and Tactics,2,8.5
2,14,Strategy and Tactics,2,6.5
2,14,Strategy and Tactics,2,14
2,14,Tea Ceremony and Zen Meditation,1,7.75
2,14,Tea Ceremony and Zen Meditation,1,9.75
2,14,Tea Ceremony and Zen Meditation,1,3
2,14,Tea Ceremony and Zen Meditation,1,3.5
2,25,Archery and Marksmanship,1,7.25
2,25,Archery and Marksmanship,1,4.5
2,25,Archery and Marksmanship,1,7.5
2,25,Archery and Marksmanship,1,5.25
2,25,Archery and Marksmanship,1,9
2,25,Bushido and Samurai Code,1,12.75
2,25,Bushido and Samurai Code,1,8.5
2,25,Bushido and Samurai Code,1,15.75
2,25,Bushido and Samurai Code,1,9.25
2,25,Bushido and Samurai Code,1,12.5
2,25,Bushido and Samurai Code,1,12.5
2,25,Bushido and Samurai Code,1,11.25
2,25,Bushido and Samurai Code,1,12
2,25,Calligraphy and Poetry,2,10.75
2,25,Calligraphy and Poetry,2,8.75
2,25,Calligraphy and Poetry,2,9.25
2,25,Calligraphy and Poetry,2,10.25
2,25,Calligraphy and Poetry,2,8.5
2,25,History of Feudal Japan,2,10
2,25,History of Feudal Japan,2,4
2,25,History of Feudal Japan,2,6.5
2,25,Kenjutsu and Swordsmanship,2,17.8
2,25,Kenjutsu and Swordsmanship,2,10.1
2,25,Kenjutsu and Swordsmanship,2,8.4
2,25,Ninjutsu and Stealth Arts,1,14
2,25,Ninjutsu and Stealth Arts,1,11
2,25,Ninjutsu and Stealth Arts,1,12
2,25,Ninjutsu and Stealth Arts,1,5
2,25,Ninjutsu and Stealth Arts,1,6.5
2,25,Ninjutsu and Stealth Arts,1,11.5
2,25,Onmyodo and Occult Arts,1,8
2,25,Onmyodo and Occult Arts,1,14
2,25,Onmyodo and Occult Arts,1,7
2,25,Onmyodo and Occult Arts,1,10
2,25,Onmyodo and Occult Arts,1,14.5
2,25,Onmyodo and Occult Arts,1,12
2,25,Shinto and Buddhist Philosophy,2,19.25
2,25,Shinto and Buddhist Philosophy,2,14.5
2,25,Shinto and Buddhist Philosophy,2,12.5
2,25,Shinto and Buddhist Philosophy,2,13.25
2,25,Shinto and Buddhist Philosophy,2,13.25
2,25,Shinto and Buddhist Philosophy,2,12
2,25,Strategy and Tactics,2,7.5
2,25,Strategy and Tactics,2,9.5
2,25,Strategy and Tactics,2,16.5
2,25,Tea Ceremony and Zen Meditation,1,9.25
2,25,Tea Ceremony and Zen Meditation,1,7
2,25,Tea Ceremony and Zen Meditation,1,8.5
2,25,Tea Ceremony and Zen Meditation,1,9.25
2,25,Tea Ceremony and Zen Meditation,1,6.25
2,38,Archery and Marksmanship,1,7.25
2,38,Archery and Marksmanship,1,5
2,38,Archery and Marksmanship,1,5
2,38,Archery and Marksmanship,1,3
2,38,Archery and Marksmanship,1,5.5
2,38,Bushido and Samurai Code,1,13.5
2,38,Bushido and Samurai Code,1,13.5
2,38,Bushido and Samurai Code,1,11.25
2,38,Bushido and Samurai Code,1,10.5
2,38,Bushido and Samurai Code,1,11.25
2,38,Bushido and Samurai Code,1,10.5
2,38,Bushido and Samurai Code,1,16.75
2,38,Calligraphy and Poetry,2,10.5
2,38,Calligraphy and Poetry,2,8.75
2,38,Calligraphy and Poetry,2,7.5
2,38,Calligraphy and Poetry,2,10
2,38,Calligraphy and Poetry,2,10.75
2,38,History of Feudal Japan,2,11.5
2,38,History of Feudal Japan,2,14
2,38,History of Feudal Japan,2,12.5
2,38,Kenjutsu and Swordsmanship,2,16.7
2,38,Kenjutsu and Swordsmanship,2,8.9
2,38,Kenjutsu and Swordsmanship,2,15.1
2,38,Ninjutsu and Stealth Arts,1,10
2,38,Ninjutsu and Stealth Arts,1,7.5
2,38,Ninjutsu and Stealth Arts,1,8
2,38,Ninjutsu and Stealth Arts,1,7
2,38,Ninjutsu and Stealth Arts,1,13.5
2,38,Ninjutsu and Stealth Arts,1,8
2,38,Ninjutsu and Stealth Arts,1,10
2,38,Onmyodo and Occult Arts,1,10
2,38,Onmyodo and Occult Arts,1,13
2,38,Onmyodo and Occult Arts,1,9.5
2,38,Onmyodo and Occult Arts,1,8
2,38,Onmyodo and Occult Arts,1,8.5
2,38,Onmyodo and Occult Arts,1,9
2,38,Shinto and Buddhist Philosophy,2,16.5
2,38,Shinto and Buddhist Philosophy,2,11.5
2,38,Shinto and Buddhist Philosophy,2,12.25
2,38,Shinto and Buddhist Philosophy,2,19.75
2,38,Shinto and Buddhist Philosophy,2,15.75
2,38,Strategy and Tactics,2,8.5
2,38,Strategy and Tactics,2,11
2,38,Strategy and Tactics,2,16
2,38,Tea Ceremony and Zen Meditation,1,5.5
2,38,Tea Ceremony and Zen Meditation,1,7.25
2,38,Tea Ceremony and Zen Meditation,1,9.25
2,38,Tea Ceremony and Zen Meditation,1,7.75
2,38,Tea Ceremony and Zen Meditation,1,4.5
2,45,Archery and Marksmanship,1,8
2,45,Archery and Marksmanship,1,2.75
2,45,Archery and Marksmanship,1,5.5
2,45,Archery and Marksmanship,1,7
2,45,Archery and Marksmanship,1,8.25
2,45,Bushido and Samurai Code,1,11.75
2,45,Bushido and Samurai Code,1,9.75
2,45,Bushido and Samurai Code,1,16.25
2,45,Bushido and Samurai Code,1,10.25
2,45,Bushido and Samurai Code,1,13.25
2,45,Bushido and Samurai Code,1,14
2,45,Bushido and Samurai Code,1,10.5
2,45,Calligraphy and Poetry,2,12
2,45,Calligraphy and Poetry,2,11.75
2,45,Calligraphy and Poetry,2,11.25
2,45,Calligraphy and Poetry,2,10.75
2,45,Calligraphy and Poetry,2,11.5
2,45,History of Feudal Japan,2,11.5
2,45,History of Feudal Japan,2,10
2,45,History of Feudal Japan,2,3
2,45,Kenjutsu and Swordsmanship,2,11.4
2,45,Kenjutsu and Swordsmanship,2,16.5
2,45,Kenjutsu and Swordsmanship,2,14.3
2,45,Ninjutsu and Stealth Arts,1,11
2,45,Ninjutsu and Stealth Arts,1,13
2,45,Ninjutsu and Stealth Arts,1,9
2,45,Ninjutsu and Stealth Arts,1,13
2,45,Ninjutsu and Stealth Arts,1,8
2,45,Ninjutsu and Stealth Arts,1,18
2,45,Ninjutsu and Stealth Arts,1,10.5
2,45,Onmyodo and Occult Arts,1,16
2,45,Onmyodo and Occult Arts,1,10
2,45,Onmyodo and Occult Arts,1,11
2,45,Onmyodo and Occult Arts,1,14.5
2,45,Onmyodo and Occult Arts,1,10.5
2,45,Shinto and Buddhist Philosophy,2,11.5
2,45,Shinto and Buddhist Philosophy,2,13.25
2,45,Shinto and Buddhist Philosophy,2,15.25
2,45,Shinto and Buddhist Philosophy,2,16
2,45,Shinto and Buddhist Philosophy,2,8
2,45,Shinto and Buddhist Philosophy,2,10.5
2,45,Strategy and Tactics,2,9
2,45,Strategy and Tactics,2,12.5
2,45,Strategy and Tactics,2,11.5
2,45,Tea Ceremony and Zen Meditation,1,8
2,45,Tea Ceremony and Zen Meditation,1,4.25
2,45,Tea Ceremony and Zen Meditation,1,5
2,45,Tea Ceremony and Zen Meditation,1,8.25
2,45,Tea Ceremony and Zen Meditation,1,8.5
2,67,Archery and Marksmanship,1,6.75
2,67,Archery and Marksmanship,1,8.25
2,67,Archery and Marksmanship,1,3.25
2,67,Archery and Marksmanship,1,6
2,67,Archery and Marksmanship,1,8.75
2,67,Bushido and Samurai Code,1,14.75
2,67,Bushido and Samurai Code,1,12.75
2,67,Bushido and Samurai Code,1,9.25
2,67,Bushido and Samurai Code,1,12.25
2,67,Bushido and Samurai Code,1,12.25
2,67,Bushido and Samurai Code,1,7.75
2,67,Bushido and Samurai Code,1,10.5
2,67,Bushido and Samurai Code,1,12
2,67,Calligraphy and Poetry,2,10.25
2,67,Calligraphy and Poetry,2,11.25
2,67,Calligraphy and Poetry,2,9.75
2,67,Calligraphy and Poetry,2,11.75
2,67,Calligraphy and Poetry,2,11.75
2,67,Calligraphy and Poetry,2,8.75
2,67,History of Feudal Japan,2,9
2,67,History of Feudal Japan,2,9.5
2,67,Kenjutsu and Swordsmanship,2,17
2,67,Kenjutsu and Swordsmanship,2,12.2
2,67,Kenjutsu and Swordsmanship,2,12.6
2,67,Ninjutsu and Stealth Arts,1,11.5
2,67,Ninjutsu and Stealth Arts,1,9
2,67,Ninjutsu and Stealth Arts,1,10.5
2,67,Ninjutsu and Stealth Arts,1,14
2,67,Ninjutsu and Stealth Arts,1,9
2,67,Ninjutsu and Stealth Arts,1,12
2,67,Ninjutsu and Stealth Arts,1,9
2,67,Onmyodo and Occult Arts,1,11
2,67,Onmyodo and Occult Arts,1,12
2,67,Onmyodo and Occult Arts,1,11.5
2,67,Onmyodo and Occult Arts,1,11
2,67,Onmyodo and Occult Arts,1,10
2,67,Onmyodo and Occult Arts,1,13.5
2,67,Shinto and Buddhist Philosophy,2,19
2,67,Shinto and Buddhist Philosophy,2,15.5
2,67,Shinto and Buddhist Philosophy,2,10.5
2,67,Shinto and Buddhist Philosophy,2,8.75
2,67,Shinto and Buddhist Philosophy,2,13.75
2,67,Shinto and Buddhist Philosophy,2,12.5
2,67,Strategy and Tactics,2,6.5
2,67,Strategy and Tactics,2,14
2,67,Strategy and Tactics,2,11.5
2,67,Tea Ceremony and Zen Meditation,1,7.5
2,67,Tea Ceremony and Zen Meditation,1,8
2,67,Tea Ceremony and Zen Meditation,1,6.5
2,67,Tea Ceremony and Zen Meditation,1,7
2,141,Archery and Marksmanship,1,10
2,141,Archery and Marksmanship,1,8.75
